address,business_description,company_name,decision,detail_url,hub_evidence,list_text,maps_url,phone,reason,recurring_evidence,source_url,status,url
"大阪府泉大津市・運輸・物流業界・資本金1,000万円・従業員109名 運輸・物流業界 大阪府泉大津市二田町３丁目２番２３号",,株式会社トミーズコーポレーション,drop,https://houjin.goo.to/corporations/5120101042552,,"株式会社トミーズコーポレーション トミーズコーポレーション 本社大阪府泉大津市・運輸・物流業界・資本金1,000万円・従業員109名 運輸・物流業界 大阪府泉大津市二田町３丁目２番２３号 更新日：2026年07月14日",,,existing_name,,,,
大阪府大阪狭山市・サービス業界（その他）・資本金300万円・従業員10名 サービス業界（その他） 大阪府大阪狭山市大野台５丁目１９番１号,,有限会社ジーニアス教育総合研究所,drop,https://houjin.goo.to/corporations/5120102016142,,有限会社ジーニアス教育総合研究所 本社大阪府大阪狭山市・サービス業界（その他）・資本金300万円・従業員10名 サービス業界（その他） 大阪府大阪狭山市大野台５丁目１９番１号 更新日：2026年07月14日,,,existing_name,,,,
"大阪府大阪市都島区・コンサルティング・経営支援業界・資本金4,525万円・従業員2,703名 コンサルティング・経営支援業界 大阪府大阪市都島区東野田町１丁目５番１４号",,株式会社かんでんＣＳフォーラム,drop,https://houjin.goo.to/corporations/6120001104328,,"株式会社かんでんＣＳフォーラム カンデンシーエスフォーラム 本社大阪府大阪市都島区・コンサルティング・経営支援業界・資本金4,525万円・従業員2,703名 コンサルティング・経営支援業界 大阪府大阪市都島区東野田町１丁目５番１４号 更新日：2026年08月25日",,,existing_name,,,,
大阪府大阪市北区浪花町１２番２４号,,株式会社アウラ,drop,https://houjin.goo.to/corporations/6120001128013,,株式会社アウラ アウラ 中小企業向けにホームページ制作やデジタルコンテンツ制作を行い、企業の理念を具現化することを重視。SDGsへの取り組みも積極的である。 サービス業界（その他） 大阪府大阪市北区浪花町１２番２４号 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市北区・サービス業界（その他）・資本金300万円・従業員9名 サービス業界（その他） 大阪府大阪市北区西天満３丁目１－６辰野西天満ビル,,アビッツ株式会社,drop,https://houjin.goo.to/corporations/6120001145306,,アビッツ株式会社 アビッツ 本社大阪府大阪市北区・サービス業界（その他）・資本金300万円・従業員9名 サービス業界（その他） 大阪府大阪市北区西天満３丁目１－６辰野西天満ビル 更新日：2026年08月25日,,,existing_name,,,,
大阪府大阪市北区浪花町１番２３号,,株式会社ロスコ・マーケティングクリエイツ,drop,https://houjin.goo.to/corporations/7120001101794,,株式会社ロスコ・マーケティングクリエイツ ロスコマーケティングクリエイツ 多様なマーケティングサービスを提供し、事業戦略やブランド開発をサポートする企業。専門的な課題解決を通じて、顧客企業の成長を促進します。 コンサルティング・経営支援業界 大阪府大阪市北区浪花町１番２３号 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市東成区東小橋１丁目１１番３０号マクリービル,,不動くん株式会社,drop,https://houjin.goo.to/corporations/8010001139143,,不動くん株式会社 フドウクン 1998年創業の企業は、不動産会社向けのホームページ制作を専門とし、全国対応で顧客の多様なニーズに応える8つのサービスを展開しています。 サービス業界（その他） 大阪府大阪市東成区東小橋１丁目１１番３０号マクリービル 更新日：2026年06月30日,,,existing_name,,,,
大阪府大阪市中央区安土町１丁目５番１号,,株式会社いづみ企画,drop,https://houjin.goo.to/corporations/8120001074569,,株式会社いづみ企画 イヅミキカク 創業50年以上の歴史を持ち、ノベルティグッズやメディカルサポートアイテムの企画・制作に従事。顧客のニーズに真摯に向き合い、高品質な製品づくりを追求。 製造業(パルプ・紙) サービス業界（その他） 大阪府大阪市中央区安土町１丁目５番１号 更新日：2025年08月16日,,,existing_name,,,,
"大阪府大阪市西区・広告業界・資本金1,000万円・従業員22名 広告業界 大阪府大阪市西区江戸堀１丁目６番１０号",,株式会社フューチャースケッチ,drop,https://houjin.goo.to/corporations/1120001165886,,"株式会社フューチャースケッチ フューチャースケッチ 本社大阪府大阪市西区・広告業界・資本金1,000万円・従業員22名 広告業界 大阪府大阪市西区江戸堀１丁目６番１０号 更新日：2023年01月30日",,,existing_name,,,,
"大阪府大阪市西区・広告業界・資本金4,800万円・従業員123名 広告業界 大阪府大阪市西区土佐堀１丁目３番７号",,株式会社トーン・アップ,drop,https://houjin.goo.to/corporations/2120001085951,,"株式会社トーン・アップ トーンアップ 本社大阪府大阪市西区・広告業界・資本金4,800万円・従業員123名 広告業界 大阪府大阪市西区土佐堀１丁目３番７号 更新日：2023年01月30日",,,existing_name,,,,
大阪府大阪市中央区瓦町４丁目４番７号,,株式会社アサーティブ,drop,https://houjin.goo.to/corporations/4120001205540,,株式会社アサーティブ アサーティブ WEBコンサルティングや営業支援を通じて、営業成果の最大化を目指す企業である。広告設計から採用コンサルティングまで幅広いサービスを提供。 コンサルティング・経営支援業界 大阪府大阪市中央区瓦町４丁目４番７号 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市中央区西心斎橋２丁目１６番１号,,株式会社アイビス,drop,https://houjin.goo.to/corporations/4120001209319,,株式会社アイビス アイビス 幅広い事業領域を持つ企業は、顧客志向を重視し、信頼関係の構築に努めています。特に技術革新とITの可能性の追求を行っており、常に新しいサービスを提供しています。 金融業 大阪府大阪市中央区西心斎橋２丁目１６番１号 更新日：2023年01月30日,,,existing_name,,,,
"大阪府大阪市西区・コンサルティング・経営支援業界・資本金1,000万円・従業員44名 コンサルティング・経営支援業界 大阪府大阪市西区立売堀１丁目３番１１号",,スターダストシステム株式会社,drop,https://houjin.goo.to/corporations/5120001044459,,"スターダストシステム株式会社 スターダストシステム 本社大阪府大阪市西区・コンサルティング・経営支援業界・資本金1,000万円・従業員44名 コンサルティング・経営支援業界 大阪府大阪市西区立売堀１丁目３番１１号 更新日：2023年01月30日",,,existing_name,,,,
"大阪府大阪市阿倍野区・サービス業界（その他）・資本金1,000万円・従業員8名 サービス業界（その他） 大阪府大阪市阿倍野区阿倍野筋１丁目５番１号",,グローバルビジネス株式会社,drop,https://houjin.goo.to/corporations/5120001105483,,"グローバルビジネス株式会社 グローバルビジネス 本社大阪府大阪市阿倍野区・サービス業界（その他）・資本金1,000万円・従業員8名 サービス業界（その他） 大阪府大阪市阿倍野区阿倍野筋１丁目５番１号 更新日：2023年01月30日",,,existing_name,,,,
大阪府大阪市北区・IT業界・資本金500万円・従業員3名 IT業界 大阪府大阪市北区西天満５丁目１４－７和光ビル,,株式会社ディー・フォレスト,drop,https://houjin.goo.to/corporations/5140001087712,,株式会社ディー・フォレスト ディーフォレスト 本社大阪府大阪市北区・IT業界・資本金500万円・従業員3名 IT業界 大阪府大阪市北区西天満５丁目１４－７和光ビル 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市西区北堀江１丁目５番２号,,株式会社商報,drop,https://houjin.goo.to/corporations/6120001032834,,株式会社商報 ショウホウ 不動産に特化した広告会社で、関西エリアを中心にWEBや販促ツールの制作を行い、お客様の満足度向上を目指しています。 広告業界 大阪府大阪市西区北堀江１丁目５番２号 更新日：2026年08月21日,,,existing_name,,,,
大阪府大阪市中央区安土町１丁目６番１９号,,株式会社カラーズ,drop,https://houjin.goo.to/corporations/6120001105086,,株式会社カラーズ カラーズ インターネット領域に特化し、クライアントビジネスの発展を支援する企業であり、飲食店向け管理システムやプロモーション支援を展開しています。 サービス業界（その他） 大阪府大阪市中央区安土町１丁目６番１９号 更新日：2026年08月21日,,,existing_name,,,,
"大阪府大阪市西区・サービス業界（その他）・資本金1,000万円・従業員75名 サービス業界（その他） 大阪府大阪市西区京町堀１丁目１２−１ユニバーサルビル",,株式会社ホットファクトリー,drop,https://houjin.goo.to/corporations/6120001112512,,"株式会社ホットファクトリー ホットファクトリー 本社大阪府大阪市西区・サービス業界（その他）・資本金1,000万円・従業員75名 サービス業界（その他） 大阪府大阪市西区京町堀１丁目１２−１ユニバーサルビル 更新日：2026年08月21日",,,existing_name,,,,
大阪府大阪市淀川区西中島７丁目１２−２３ホーククレセント第一ビル６Ｆ,,ヤマト広告株式会社,drop,https://houjin.goo.to/corporations/6260001010306,,ヤマト広告株式会社 ヤマトコウコク 建設現場向けのデジタルサイネージを提供する企業で、安全な現場づくりやスマートなコミュニケーションを支援。主力商品の大型LEDや液晶ディスプレイは、利便性、軽量性が魅力。 広告業界 大阪府大阪市淀川区西中島７丁目１２−２３ホーククレセント第一ビル６Ｆ 更新日：2026年08月04日,,,existing_name,,,,
大阪府大阪市都島区御幸町１丁目６番１２号,,東和印刷株式会社,drop,https://houjin.goo.to/corporations/8120001008188,,東和印刷株式会社 トウワインサツ 多言語翻訳や通訳サービスを提供し、DTP印刷やウェブ制作にも対応。専任スタッフが迅速にサポートする企業。 専門サービス業界 大阪府大阪市都島区御幸町１丁目６番１２号 更新日：2023年01月30日,,,existing_name,,,,
"大阪府大阪市中央区・サービス業界（その他）・資本金2,000万円・従業員16名 サービス業界（その他） 大阪府大阪市中央区瓦町２丁目４番７号",,株式会社デジタルトラスト,drop,https://houjin.goo.to/corporations/8120001035785,,"株式会社デジタルトラスト 本社大阪府大阪市中央区・サービス業界（その他）・資本金2,000万円・従業員16名 サービス業界（その他） 大阪府大阪市中央区瓦町２丁目４番７号 更新日：2026年08月21日",,,existing_name,,,,
大阪府大阪市中央区十二軒町６番５号,,株式会社タカヤコミュニケーションズ,drop,https://houjin.goo.to/corporations/8120001102610,,株式会社タカヤコミュニケーションズ タカヤコミュニケーションズ 25年以上の実績を持つデザイン制作会社で、グラフィックとデジタルの両部門を展開。課題解決を目指し、最新のテクノロジーを活用したソリューションを提案。 IT業界 大阪府大阪市中央区十二軒町６番５号 更新日：2026年08月21日,,,existing_name,,,,
大阪府大阪市淀川区西中島４丁目３番４号,,株式会社レイオール,drop,https://houjin.goo.to/corporations/8120001132120,,株式会社レイオール レイオール ホームページ制作やWebシステムの開発を行い、ITコンサルタントとして最新トレンドに基づくアドバイスも提供。障がい者福祉への取り組みを通じ、社会貢献にも注力。 サービス業界（その他） 大阪府大阪市淀川区西中島４丁目３番４号 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市西区・サービス業界（その他）・従業員2名 サービス業界（その他） 大阪府大阪市西区靱本町１丁目５−１８−６０２,,株式会社フィールド,drop,https://houjin.goo.to/corporations/8120001228463,,株式会社フィールド フィールド 本社大阪府大阪市西区・サービス業界（その他）・従業員2名 サービス業界（その他） 大阪府大阪市西区靱本町１丁目５−１８−６０２ 更新日：2026年07月02日,,,existing_name,,,,
大阪府豊中市・エンターテイメント業界・従業員6名 エンターテイメント業界 大阪府豊中市蛍池西町二丁目５番２０号,,株式会社テナシティー,drop,https://houjin.goo.to/corporations/8120901030183,,株式会社テナシティー テナシティー 本社大阪府豊中市・エンターテイメント業界・従業員6名 エンターテイメント業界 大阪府豊中市蛍池西町二丁目５番２０号 更新日：2026年08月21日,,,existing_name,,,,
"大阪府大阪市北区・製造業(パルプ・紙)・資本金5,500万円・従業員230名 製造業(パルプ・紙) 広告業界 大阪府大阪市北区堂山町１３番１７号",,株式会社研文社,drop,https://houjin.goo.to/corporations/4120001063526,,"株式会社研文社 ケンブンシャ 本社大阪府大阪市北区・製造業(パルプ・紙)・資本金5,500万円・従業員230名 製造業(パルプ・紙) 広告業界 大阪府大阪市北区堂山町１３番１７号 更新日：2025年10月21日",,,existing_name,,,,
大阪府大阪市西淀川区御幣島５丁目１２番２４号,,シグマ紙業株式会社,drop,https://houjin.goo.to/corporations/3120001049864,,シグマ紙業株式会社 シグマシギョウ 医薬品、化粧品、食品向けの高品質な包装と、情報を伝達する印刷サービスを提供。環境に配慮した持続可能なソリューションで社会貢献を目指しています。 広告業界 大阪府大阪市西淀川区御幣島５丁目１２番２４号 更新日：2026年08月21日,,,existing_name,,,,
大阪府大阪市淀川区西中島５丁目１３番１２号,,ディー．アスピレーション株式会社,drop,https://houjin.goo.to/corporations/3120001140004,,ディー．アスピレーション株式会社 ディーアスピレーション WEBマーケティングに特化し、関西圏を中心に多様な広告代理業務を展開。リスティング広告やSNS広告など、顧客ニーズに応じたサービスを提供し、ビジネス成長をサポート。 広告業界 大阪府大阪市淀川区西中島５丁目１３番１２号 更新日：2026年08月21日,,,existing_name,,,,
大阪府大阪市阿倍野区昭和町５丁目８番１７号,,有限会社美巧デザイングループ,drop,https://houjin.goo.to/corporations/4120002003588,,有限会社美巧デザイングループ WEBサイトのデザイン・コーディングに特化し、20年の実績を持つ企業。細やかな案件にも対応可能で、WordPressやMovableTypeを利用した構築が得意。 サービス業界（その他） 大阪府大阪市阿倍野区昭和町５丁目８番１７号 更新日：2025年10月21日,,,existing_name,,,,
大阪府大阪市北区・サービス業界（その他）・資本金700万円・従業員10名 サービス業界（その他） 大阪府大阪市北区鶴野町１−９梅田ゲートタワー,,株式会社ジェイオンライン,drop,https://houjin.goo.to/corporations/4120102011838,,株式会社ジェイオンライン ジェイオンライン 本社大阪府大阪市北区・サービス業界（その他）・資本金700万円・従業員10名 サービス業界（その他） 大阪府大阪市北区鶴野町１−９梅田ゲートタワー 更新日：2025年10月14日,,,existing_name,,,,
大阪府大阪市北区・エンターテイメント業界・資本金300万円 エンターテイメント業界 大阪府大阪市北区天満３丁目９番１３号,,有限会社クロスメディア・コミュニケーションズ,drop,https://houjin.goo.to/corporations/5120002035382,,有限会社クロスメディア・コミュニケーションズ 本社大阪府大阪市北区・エンターテイメント業界・資本金300万円 エンターテイメント業界 大阪府大阪市北区天満３丁目９番１３号 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市中央区南船場２丁目４番２号ポーラ大阪ビル９階,,株式会社グルーヴ,drop,https://houjin.goo.to/corporations/6120001146691,,株式会社グルーヴ グルーヴ 幅広い広告業務やキャスティング、デザイン制作を手がける企業で、関西を拠点に多彩なプロモーションサービスを提供しています。 広告業界 大阪府大阪市中央区南船場２丁目４番２号ポーラ大阪ビル９階 更新日：2026年08月21日,,,existing_name,,,,
大阪府大阪市北区天神橋８丁目９番１１号,,株式会社小嶋印刷,drop,https://houjin.goo.to/corporations/7120001063837,,株式会社小嶋印刷 コジマインサツ 創業66年の信頼をもとに、各種印刷物やデザイン企画、動画制作を手掛ける専門企業。多彩なクリエイティブ業務を提供し、幅広いニーズに応えています。 広告業界 大阪府大阪市北区天神橋８丁目９番１１号 更新日：2026年08月21日,,,existing_name,,,,
大阪府大阪市西区江戸堀１丁目１９番１０号三共肥後橋ビル５Ｆ,,株式会社トーク,drop,https://houjin.goo.to/corporations/6140001021604,,株式会社トーク トーク 多様な広告媒体に対応した企画制作を行う会社で、インターネットビジネスやECサイト運営にも力を入れる。 コンサルティング・経営支援業界 大阪府大阪市西区江戸堀１丁目１９番１０号三共肥後橋ビル５Ｆ 更新日：2026年08月21日,,,existing_name,,,,
大阪府東大阪市西石切町３丁目６番１４号,,株式会社エクスプライド,drop,https://houjin.goo.to/corporations/7130001049802,,株式会社エクスプライド エクスプライド 提供されるサービスはマーケティングやWEB制作、IT経営支援、グラフィックデザイン、動画制作など多岐にわたり、クリエイティブなアプローチで顧客のブランド力向上を図る。 情報・通信業 サービス業界（その他） 大阪府東大阪市西石切町３丁目６番１４号 更新日：2026年07月02日,,,existing_name,,,,
大阪府大阪市西区阿波座１丁目５番１２号,,有限会社オブ・ユース,drop,https://houjin.goo.to/corporations/8120002069675,,有限会社オブ・ユース オブユース 幅広いWEBサービスを提供する大阪の企業であり、特にホームページ制作やマーケティングに注力。デジタル化の支援も行っている。 サービス業界（その他） 大阪府大阪市西区阿波座１丁目５番１２号 更新日：2023年01月30日,,,existing_name,,,,
"大阪府柏原市・コンサルティング・経営支援業界・資本金3,500万円・従業員80名 コンサルティング・経営支援業界 大阪府柏原市平野２丁目５１４番地の４（２Ｆ）",,株式会社きずな,drop,https://houjin.goo.to/corporations/1122001028189,,"株式会社きずな 本社大阪府柏原市・コンサルティング・経営支援業界・資本金3,500万円・従業員80名 コンサルティング・経営支援業界 大阪府柏原市平野２丁目５１４番地の４（２Ｆ） 更新日：2026年03月13日",,,existing_name,,,,
大阪府大阪市北区西天満３丁目５番１８号,,株式会社オールワンズマイト,drop,https://houjin.goo.to/corporations/2120001102839,,株式会社オールワンズマイト オールワンズマイト WEB制作・運用、企画マーケティング コンサルティング・経営支援業界 大阪府大阪市北区西天満３丁目５番１８号 更新日：2026年08月21日,,,existing_name,,,,
大阪府大阪市中央区森ノ宮中央１丁目１９番１８号,,ソウシンク株式会社,drop,https://houjin.goo.to/corporations/3120001094076,,ソウシンク株式会社 ソウシンク システム開発やWEB制作を中心に、業務システムの見える化からECサイトやアプリの開発まで、幅広いニーズに柔軟に対応するプロフェッショナルチームによるサービスを提供。 IT業界 大阪府大阪市中央区森ノ宮中央１丁目１９番１８号 更新日：2023年01月30日,,,existing_name,,,,
"大阪府大阪市北区・サービス業界（その他）・資本金1,000万円・従業員15名 サービス業界（その他） 大阪府大阪市北区豊崎３丁目１５番４号ローツェＩＩ３０３号室",,エムダブ株式会社,drop,https://houjin.goo.to/corporations/3120001114313,,"エムダブ株式会社 エムダブ 本社大阪府大阪市北区・サービス業界（その他）・資本金1,000万円・従業員15名 サービス業界（その他） 大阪府大阪市北区豊崎３丁目１５番４号ローツェＩＩ３０３号室 更新日：2023年01月30日",,,existing_name,,,,
大阪府堺市中区深井沢町３４０９番地３,,株式会社アイティ印刷,drop,https://houjin.goo.to/corporations/3120101000066,,株式会社アイティ印刷 商業印刷事業を軸に、カタログ、パンフレット、会社案内、チラシ等による企業の販促をお手伝い 広告業界 大阪府堺市中区深井沢町３４０９番地３ 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市東成区中道３丁目１６番３１号,,株式会社小橋印刷,drop,https://houjin.goo.to/corporations/4120001012318,,株式会社小橋印刷 コバシインサツ 小ロット・多品種印刷を得意とする企業で、高精細な印刷技術を駆使し、デザインから印刷までをワンストップで提供。迅速な対応と高品質が強み。 広告業界 大阪府大阪市東成区中道３丁目１６番３１号 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市西区西本町１丁目７番１９号,,株式会社クラフトマンカンパニー,drop,https://houjin.goo.to/corporations/4120001100816,,株式会社クラフトマンカンパニー クラフトマンカンパニー ホームページ制作・会社案内制作・入社案内制作・映像制作 サービス業界（その他） 大阪府大阪市西区西本町１丁目７番１９号 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市北区末広町３番２１号,,株式会社スマイルヴィジョン,drop,https://houjin.goo.to/corporations/4120001110773,,株式会社スマイルヴィジョン スマイルヴィジョン 2004年に設立され、IT関連の分野で活動。優れた技術力を持つ少数精鋭のチームが、効率的な業務運営で顧客の課題解決に貢献している。 サービス業界（その他） 大阪府大阪市北区末広町３番２１号 更新日：2025年11月01日,,,existing_name,,,,
大阪府大阪市西区江戸堀１丁目２２番１７号３Ｆ,,株式会社リアクティブデザイン,drop,https://houjin.goo.to/corporations/4120001146495,,株式会社リアクティブデザイン リアクティブデザイン 提供するサービスは、プロモーションクリエイティブの企画・実施・運用に特化し、多様な業種のニーズに応える柔軟性を持つ。 サービス業界（その他） 大阪府大阪市西区江戸堀１丁目２２番１７号３Ｆ 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市西区北堀江１丁目１９番８号,,株式会社スイッチ,drop,https://houjin.goo.to/corporations/4120001165066,,株式会社スイッチ グラフィックデザインからウェブサイト制作、プロモーション動画制作まで手がける会社で、自由度の高いデザイン環境を提供している。 サービス業界（その他） 大阪府大阪市西区北堀江１丁目１９番８号 更新日：2023年01月30日,,,existing_name,,,,
大阪府堺市西区浜寺諏訪森町西３丁２７２番地マンションディオ７０１号,,株式会社大王コンサルタント,drop,https://houjin.goo.to/corporations/4120101024592,,株式会社大王コンサルタント ダイオウコンサルタント 建設業界を対象に、経営戦略や財務管理、組織作りの支援を行うコンサルティング企業。独自の思考プロセスでクライアントの成長を促進する。 コンサルティング・経営支援業界 大阪府堺市西区浜寺諏訪森町西３丁２７２番地マンションディオ７０１号 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市西区本田３丁目１番１９号,,ミトシステム株式会社,drop,https://houjin.goo.to/corporations/5120001047726,,ミトシステム株式会社 ミトシステム 幅広い業種の顧客に向けて、高品質なホームページ制作とシステム開発を提供。プロフェッショナルなチームが顧客のニーズに応える。 サービス業界（その他） 大阪府大阪市西区本田３丁目１番１９号 更新日：2023年01月30日,,,existing_name,,,,
"大阪府大阪市西淀川区・生活用品業界・資本金1,000万円 生活用品業界 大阪府大阪市西淀川区花川２丁目１５番６号",,株式会社ロンド工房,drop,https://houjin.goo.to/corporations/5120001050886,,"株式会社ロンド工房 本社大阪府大阪市西淀川区・生活用品業界・資本金1,000万円 生活用品業界 大阪府大阪市西淀川区花川２丁目１５番６号 更新日：2026年08月21日",,,existing_name,,,,
"大阪府大阪市北区・サービス業界（その他）・資本金1,000万円・従業員8名 サービス業界（その他） 大阪府大阪市北区豊崎３丁目４番１４号",,株式会社ジャズデザイン,drop,https://houjin.goo.to/corporations/5120001065075,,"株式会社ジャズデザイン ジャズデザイン 本社大阪府大阪市北区・サービス業界（その他）・資本金1,000万円・従業員8名 サービス業界（その他） 大阪府大阪市北区豊崎３丁目４番１４号 更新日：2023年01月30日",,,existing_name,,,,
"大阪府大阪市北区・サービス業界（その他）・資本金2,000万円・従業員13名 サービス業界（その他） 大阪府大阪市北区野崎町７番８号",,株式会社陸風社,drop,https://houjin.goo.to/corporations/5120001071981,,"株式会社陸風社 リクフウシャ 本社大阪府大阪市北区・サービス業界（その他）・資本金2,000万円・従業員13名 サービス業界（その他） 大阪府大阪市北区野崎町７番８号 更新日：2023年01月30日",,,existing_name,,,,
"大阪府大阪市中央区・サービス業界（その他）・資本金2,000万円・従業員42名 サービス業界（その他） 大阪府大阪市中央区南久宝寺町４丁目５番１７号アップウェル船場７階",,株式会社エイド・ディーシーシー,drop,https://houjin.goo.to/corporations/5120001109410,,"株式会社エイド・ディーシーシー エイドディーシーシー 本社大阪府大阪市中央区・サービス業界（その他）・資本金2,000万円・従業員42名 サービス業界（その他） 大阪府大阪市中央区南久宝寺町４丁目５番１７号アップウェル船場７階 更新日：2026年08月21日",,,existing_name,,,,
"大阪府大阪市中央区・サービス業界（その他）・資本金1,000万円・従業員50名 サービス業界（その他） 大阪府大阪市中央区北浜１丁目１番３０号リバービュー北浜９階",,株式会社フューチュレック,drop,https://houjin.goo.to/corporations/5120001116423,,"株式会社フューチュレック フューチュレック 本社大阪府大阪市中央区・サービス業界（その他）・資本金1,000万円・従業員50名 サービス業界（その他） 大阪府大阪市中央区北浜１丁目１番３０号リバービュー北浜９階 更新日：2026年08月21日",,,existing_name,,,,
"大阪府大阪市中央区・コンサルティング・経営支援業界・資本金10,000万円・従業員84名 コンサルティング・経営支援業界 大阪府大阪市中央区北浜３丁目６番２２号",,株式会社メクゼス,drop,https://houjin.goo.to/corporations/5120901008546,,"株式会社メクゼス メクゼス 本社大阪府大阪市中央区・コンサルティング・経営支援業界・資本金10,000万円・従業員84名 コンサルティング・経営支援業界 大阪府大阪市中央区北浜３丁目６番２２号 更新日：2026年07月02日",,,existing_name,,,,
大阪府大阪市北区東天満１丁目１１番１９号デュプロビル,,株式会社コムイン,drop,https://houjin.goo.to/corporations/6120001063978,,株式会社コムイン コムイン システム開発とウェブサイト制作を中心に、オーダーメイドのソリューションを提供し、様々な業務アプリケーションの開発に特化した企業です。 IT業界 大阪府大阪市北区東天満１丁目１１番１９号デュプロビル 更新日：2026年01月13日,,,existing_name,,,,
大阪府大阪市北区天神橋２丁目４番１７号,,イーパフォーマンス株式会社,drop,https://houjin.goo.to/corporations/6120901018924,,イーパフォーマンス株式会社 クライアントの魅力を最大限に引き出す専門性を持ち、ホームページ制作やWebマーケティング、研修を通じて企業の成長を支援する。 サービス業界（その他） 大阪府大阪市北区天神橋２丁目４番１７号 更新日：2026年08月21日,,,existing_name,,,,
大阪府大阪市西区北堀江１丁目１番７号四ツ橋日生ビル６０８号室,,株式会社ｅｓｐｒｏｔ,drop,https://houjin.goo.to/corporations/7120001200869,,株式会社ｅｓｐｒｏｔ エスプロ デジタルマーケティングを牽引し、特に飲食店などローカルビジネスの成長を支援。革新を通じて、価値を最大限に引き出し、トータルサポートを提供する。 コンサルティング・経営支援業界 大阪府大阪市西区北堀江１丁目１番７号四ツ橋日生ビル６０８号室 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市中央区北久宝寺町１丁目５番６−５０９号,,伊藤産業株式会社,drop,https://houjin.goo.to/corporations/7120001217681,,伊藤産業株式会社 イトウサンギョウ 豊富な経験を持つ総合商社であり、日中貿易や営業支援、海外進出をサポート。地域貢献にも注力し、お客様に最適なサービスを提供することを目指している。 小売業界 大阪府大阪市中央区北久宝寺町１丁目５番６−５０９号 更新日：2023年01月30日,,,existing_name,,,,
大阪府堺市北区・エンターテイメント業界 エンターテイメント業界 大阪府堺市北区北花田町３丁３７番地１３,,株式会社プラスワン・クリエイト,drop,https://houjin.goo.to/corporations/7120101027683,,株式会社プラスワン・クリエイト プラスワンクリエイト 本社大阪府堺市北区・エンターテイメント業界 エンターテイメント業界 大阪府堺市北区北花田町３丁３７番地１３ 更新日：2026年08月21日,,,existing_name,,,,
大阪府泉佐野市鶴原１８３３番地４,,株式会社リノ,drop,https://houjin.goo.to/corporations/7120101045611,,株式会社リノ リノ デザイン事務所として、商業印刷物やホームページ制作、デジタルコンテンツの制作を行い、広範なサポートを提供する企業。クライアントのニーズに応じた魅力的なデザインを重視。 広告業界 大阪府泉佐野市鶴原１８３３番地４ 更新日：2026年08月21日,,,existing_name,,,,
大阪府大阪市西区西本町１丁目５番９号,,株式会社ディクスブレイン,drop,https://houjin.goo.to/corporations/8120001095788,,株式会社ディクスブレイン ディクスブレイン 幅広い販促ツールを提供するデザイン制作会社で、特に社内報や教育用ツールに強みを持ち、企業の販促活動を効果的にサポートする。 コンサルティング・経営支援業界 大阪府大阪市西区西本町１丁目５番９号 更新日：2026年08月21日,,,existing_name,,,,
大阪府大阪市西区京町堀１丁目１２−１１愛晃ビル４Ｆ,,株式会社人間,drop,https://houjin.goo.to/corporations/8120001154882,,株式会社人間 新しい価値観を追求するWebコンテンツ制作会社で、独自のアイデアを基に「作品」と「仕事」を展開。面白く挑戦的なアプローチが特徴。 サービス業界（その他） 大阪府大阪市西区京町堀１丁目１２−１１愛晃ビル４Ｆ 更新日：2026年08月21日,,,existing_name,,,,
大阪府大阪市北区天神橋３丁目１０番１７号,,株式会社ＡＮＤ　ＳＰＡＣＥ,drop,https://houjin.goo.to/corporations/8120001195745,,株式会社ＡＮＤ　ＳＰＡＣＥ アンドスペース 柔軟な対応力を持つクリエイティブな企業で、広告デザインやウェブサイト制作を通じてクライアントの課題解決を目指します。元気で力強いアプローチが特徴です。 広告業界 大阪府大阪市北区天神橋３丁目１０番１７号 更新日：2023年01月30日,,,existing_name,,,,
大阪府豊能郡豊能町ときわ台１丁目１１−１５,,株式会社エスパ,drop,https://houjin.goo.to/corporations/8120901026529,,株式会社エスパ 映像制作を中核とし、写真やデザイン業務を展開する企業で、高品質なドキュメンタリーやプロモーション映像を提供している。 エンターテイメント業界 大阪府豊能郡豊能町ときわ台１丁目１１−１５ 更新日：2023年01月30日,,,existing_name,,,,
"大阪府大阪市平野区・広告業界・資本金1,000万円・従業員15名 広告業界 大阪府大阪市平野区背戸口１丁目２２番６号",,竹原印刷紙工株式会社,drop,https://houjin.goo.to/corporations/9120001020712,,"竹原印刷紙工株式会社 本社大阪府大阪市平野区・広告業界・資本金1,000万円・従業員15名 広告業界 大阪府大阪市平野区背戸口１丁目２２番６号 更新日：2023年01月30日",,,existing_name,,,,
