address,business_description,company_name,decision,hub_evidence,maps_url,phone,reason,recurring_evidence,source_url,status,url
,ジーエルシーは、クライアントと共に考え・走ることで変革を成功に導く、“共同推進パートナー”のスタンスで、コンサルティング、テクノロジー・サービスを提供してい ます。,株式会社ジーエルシー,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/geeklabs,MEOハブ候補,https://geeklabs.co.jp/
,多数のWebディレクション実績あり。要件定義、クライアントの課題の洗い出しから、コンセプト立案、企画のターゲット分析、工程管理を得意としている。得意な分野としては、男女ファッション誌の編集、WEBメディアの編集・運用である。,トレスワイズ株式会社,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/treswise,MEOハブ候補,http://www.treswise.co.jp/portfolio/
,"弊社はウェブ制作をはじめ、アプリ開発からサイネージまで領域問わず、
様々なデジタルプロモーション領域に対応している広告・インターネット・ソフトウェア開発会社です。フロントエンドの実装のみならず自社のテクノロジーを駆使し、バックエンド全体における複雑な構築を伴うプログラム・システム開発にも柔軟に対応できることが弊社の強みのひとつです。",株式会社IRKA,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/irka,MEOハブ候補,https://irka.co.jp/
,"東京都北区のSEOに強みを持つホームページ制作会社。SEO株式会社は東京都北区にあるホームページ制作会社です。
SEOに強みを持っており、様々な業界でのSEO実績を保有。
同社は学習塾や予備校だけでなく、専門学校やダンススクールといった教育・指導分野において幅広く実績を保有。
いずれの業界においても、検索キーワードの分析やデザインやメッセージの作り込み、スマホへの対応など、Web上での集客戦略に強みを発揮する。",SEO株式会社,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/seo-kk,MEOハブ候補,https://www.seo-kk.jp/production_sample.htm
,東京都千代田区に本社を置く制作会社。デザイン力を活かしたホームページ制作を中心に、コンサルティングまで含めた幅広い業務に対応。リクルートグループやJAグループ・NHKなど大手企業のサイトを制作してきた実績を保有。,株式会社キャンプフォー,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/camp4,MEOハブ候補,http://camp4.jp/works/
,"リスティング広告などの運用型広告を得意とする東京都港区のホームページ制作会社です。専門知識と緻密な戦略でお客様の94%が6カ月以上継続してリスティング広告運用。不動産回収企業のCVを338%アップさせた実績を持つ。月額35,000円で広告運用を相談できるGoogle広告少額コンサルティングサービスも提供している。また、SNS運用では、Facebook,Instagram,LINE広告など幅広いジャンルから適切な提案をしてくれる。",株式会社ユニアド,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/uniad,MEOハブ候補,https://www.uniad.co.jp/service
,採用広報コンサルティングを強みとする東京都渋谷区のホームページ制作会社。「求める人物像となる候補者からの有効応募が少ない」といったお悩みを抱えているお客様に対して候補者の体験・繋がりを創出することで、採用をサポート。具体的には、SNS採用広告、オウンドメディアを利用したコンテンツマーケティングなどを活用して有効応募数の増加に貢献。SNS採用広告では、コンサルティング会社の流入数を230%増加させた実績を保有しています。また、コミュニティの運営もしており、実践力を育むビジネスを学ぶことができます。,株式会社hypex,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/hypex,MEOハブ候補,https://hypex.jp/
,神奈川県厚木市に本社を置く制作会社。ホームページ制作から紙媒体のデザインなどを行う。自社ポータルサイト「かなっぺ」を運営し、そのノウハウを生かした集客できるホームページを制作する。紙媒体としては折り込みチラシやリーフレット、ダイレクトメール、さらに看板やのぼりなどのツール作成も行っている。,アドムーヴ株式会社,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/admove,MEOハブ候補,http://admove.jp/net/sample.html
,"システムエンジニアの派遣・リモートでの供給やシステム構築を行っている大阪府大阪市の会社。マッチンサイトの構築が得意。シェアリングエコノミー、フリマサイト、ビジネスマッチングサイトなど多様なCtoCサイトの構築が可能なオリジナルCMSパッケージを提供。
導入実績は420件以上で、写真や音楽などのデジタル商材のダウンロード販売サイトや、スキルを販売するクラウドソーシングサイトなどの構築実績を保有している。
ほかにも、レッスン系の講座を販売するタイムシェアサイトなど、幅広いジャンルの商材での実績を持つ。",株式会社マレント,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/mallento,MEOハブ候補,https://mallento.com/category/主な制作実績/
,"企業向けホームページの企画提案、 戦略コンサル、制作/開発進行管理、など、 多数の実績がございます。 
これまでに培ったSEO対策、マーケティング含めた、企画から制作までのノウハウを生かし貢献いたします。
また、デザインやバナー画像、動画など、各種クリエイティブ部分のみのスポットでのご相談も承っております。
小規模企業ですが全国に約100名のクリエイターを抱えており、多岐にわたるクリエイティブの制作相談を承ることが可能です。
制作実績はConfidentialのため記載できなく残念ですが、ご相談だけでもぜひよろしくお願いいたします。",株式会社カインドエンター,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/kind-enter,MEOハブ候補,http://kind-enter.com/
,"ホームページは時代の流れやニーズの変化に応じて丁寧に育てていく必要があります。そのためには、自社のビジネスや商品特性に合わせた専門サイト、ブログ、SNS、YouTube、ポータルサイトなどを使いこなす総合的なWEBマーケティングの知識が不可欠となってきています。

「ホームページの必要性は感じているけれど、何をどう手を付けていいか分からない…」というお悩みもあるかと思います。 まずは、直接お客様のお悩みやご要望をお聞かせください。弊社が一番身近なWEBマーケティングのパートナーとしてホームページ活用をサポートいたします。",株式会社アイリック,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/webcreate-kyoto,MEOハブ候補,https://webcreate-kyoto.com/works/
,リスクを最小限に抑え、需要の増大などに応じて順次規模を拡大していくことを想定した、スモールスタートを推奨するホームページ制作会社です。最初からデザインにお金をかける、機能にお金をかけるというのは本当にもったいない。必要に応じて後から増やしていけばいいのです。まずは小さく始めましょう。インターネット周りが苦手でもまったく問題ありません。どんなことでも何度でも聞いてください。柔軟に素早く対応できるのが弊社の強みです。初めてのホームページ制作でも、乗り換えでもOKです。興味ある方はぜひご連絡ください。,株式会社mokuren,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/mokuren-web,MEOハブ候補,https://mokuren-web.com/
,"愛知県岡崎市・名古屋市をはじめ全国的に活動する、パートナー型のWEB制作・デザイン制作事務所です。デザイン制作全般・WEB制作からWEBサービスの開発まで、課題解決への糸口を見つけます。
クライアント様に寄り添い、WEBマーケテイングやHPページ制作を軸にして、お客様の課題解決のために最適なものをご提供いたします。
丁寧なヒアリングを元に、コンテンツの制作やページ構成・動線設計・ユーザー最適の使いやすいサイトデザインを強みとしています。また写真撮影や動画撮影などのビジュアルディレクションを得意とし、会社やサービスのブランディング強化のための支援も信頼を得ております。",Tokigara Design（トキガラデザイン）,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/tokigara-design,MEOハブ候補,https://tokigara-design.com/works
,"GiFT株式会社ではウェブサービスやウェブサイトの開発を通じて、クライアントの事業の価値創出や成長支援を行っています。
システム開発、特に短期でのモックアップ制作やIoT関連のシステム構築、ウェブサービス制作に強みを持っています。
ゼロベースの新規事業を企画検討からリリースまでをワンストップでサポートします。スピード感のある開発を行うことでコストの圧縮も可能です。",GiFT株式会社,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/gift-tech,MEOハブ候補,https://gift-tech.co.jp/work/
,"東京都中央区に本社を置く企業。Shopify Plus Partnersの認定を受けています。
同社の提供する「コマース コンテナー」は、Shopifyに限らず、日本3大モールからオウンドEC、ソーシャルコマースまで、EC市場における主要チャネルでの販促を支援するワンストップサービス。
EC業務に対してトータルサポートを提供し、クライアント企業のEC売上拡大を実現。",株式会社CARTA COMMUNICATIONS,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/cci,MEOハブ候補,https://www.cci.co.jp/
,"＊丁寧なコミュニケーション能力
＊迅速なレスポンス
＊柔軟な対応力
＊センスのよいクリエーター
＊高いデザイン力を誇ります
＊ロープライスでハイクオリティ
＊運営23年目！一部上場企業とも豊富な実績
＊制作に必要な多くの有料素材を無償で提供

写真【無償】（約500万点）
動画【無償】（約250万点）
イラスト【無償】（約50万点）
音楽【無償】（約15万点）

【プロジェクトチーム】
企画から構築までチームを組んで行う体制

【広告運用との連携】
広告代理店事業も行っております
広告観点からのWEB制作
制作後の広告展開も可能

予算内で最高クオリティのWEBサイトをご提案をさせて頂きます",株式会社 フーラ クリエイティブ ジャパン,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/fori,MEOハブ候補,https://fori.io/KIRIFUDA
,"弊社「La･Paul」は、【仏：rapport（ラポール）】 
「親密な信頼関係」という意味です。

弊社は「信頼関係」を第一に考えております。クライアント様との信頼関係だけではなく、数多くのパートナーとの信頼関係も大事にしております。
今日、数多くのホームページ制作会社が存在している中、どの会社様も弊社には真似できない技術を持った会社様も多いはずですが、弊社の信念である「信頼関係」をこれほど強く持った制作会社は、他に無いはずです。

弊社はクライアント様の「成果」に繋がる制作物を提供させて頂きます。
その「成果」は「笑顔」に繋がります。
弊社は、その笑顔の架け橋になります。",Design & Cat La･Paul,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/la-paul,MEOハブ候補,https://la-paul.com/
,鹿児島を拠点に「招き（集客）上手なWEB屋さん」を目指す創業17年目のホームページ制作会社です。中小企業から経済団体（JA・商工会議所・同友会）など幅広く対応しているフットワークの軽い会社です。制作後のホームページ運用サポートも好評で、「面倒見の良いWEB屋さん」と言われたりも。ありがたいです。,トラ丸企画株式会社,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/toramaru,MEOハブ候補,https://www.toramaru.biz/works/
,栃木県宇都宮市のWebサイト制作会社。大手制作会社に比べてコストを抑えてWebサイトの制作が可能です。低コストでも満足度の高いサイトをご提供いたします。地場での営業活動がメインの為、対応力の速さも強みです。制作だけではなく、戦略的なマーケティング運用、撮影や編集などもワンストップで対応いたします。企業のPC入替やネットワークの構築作業も対応可能ですのでご相談ください。,合同会社EXEC JAPAN,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/exec-japan,MEOハブ候補,https://exec-japan.co.jp/work/
,エンターテイメント系の事業向けホームページ制作・映像制作・プロモーションに実績が多い東京都中野区の会社。ブランド力の強いホームページデザイン制作や、サイトの運用に強みを持つ。企画やプロモーションも含めたコンテンツ制作も得意なため、プロジェクト単位での発注が可能な対応業務の広さは大きな魅力。,株式会社イロコト,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/irokoto,MEOハブ候補,https://irokoto.co.jp/#works
,"数千の様々なWebサイトを制作してきた経験を活かして、より柔軟にお客様の問題を解決したい。そんな想いから2021年に独立。
エステサロン・接骨院・美容室などの予約を伴う店舗運営者のためのWebサイト制作サービス「Web Pick」で、店舗ホームページを提供してまいります。",株式会社webサービス研究所,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/web-pick,MEOハブ候補,https://web-pick.jp/
,鹿児島の広告代理店です。困りの本質を見定め、解決の手助けを行います。webにこだわらず、紙媒体やTV、動画広告など最大限の効果を発揮します。作るだけでなく、運用までしっかりサポートいたします。,株式会社loot,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/loot,MEOハブ候補,https://loot.co.jp/
,"弊社は、クライアントの課題解決のために最適な解決策をご提案する、完全オーダーメイド型の制作会社です。
ご満足いただけるための解決のために大切にしているのは、綿密なコミュニケーション。弊社の一人よがりな提案ではなく、クライアントの本質的な課題を見つけ、提案に導くためには柔軟なコミュニケーションが重要だからです。
弊社はクライアントに寄り添い、育て導くため、覚悟を持って制作を致します。",株式会社TANE-be,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/tane-be,MEOハブ候補,https://tane-be.co.jp/projects/
,"【企業目標】
「その先」を実現する。
わたし達は、お客様と一緒に目標を超えた「その先」を実現するまで テクノロジーと創造力で共に成長し続けるパートナーであり続けます。

【システム開発】
販売管理、業務時間削減・生産性向上・ネット売上向上など問題解決の実現を目指し、自社での使いやすさを追求した「ムダやストレスのない独自システム」を構築します。 人材不足、在宅ワークなどの問題やニーズにあわせたシステム設計をおこない、最適な支援と使い心地の良さを実現します。",株式会社ノーステックシステム,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/northtech-system,MEOハブ候補,https://northtech-system.com/
,島根県松江市に拠点を置くWebコンサルティング会社。主に地場企業・店舗向けのWEBサイトの企画、設計からコーディング、システム開発などをサービスとして提供。制作後のWEBサイトの運営として、マーケティング、セールスプロモーション、デザイン制作などを提案することが可能で、制作から運営までワンストップで対応することが可能。,World Utility株式会社,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/worldutility,MEOハブ候補,https://worldutility.net/webworks
,"多種多様なバックグラウンドを持つメンバーが在籍しているクリエイティブカンパニー。
分野を越境した様々なプロダクトを創出していき、新しい価値を世の中へ生み出していきます。
Webデザイン、3DCG制作、映像制作、イラスト制作、楽曲制作、アニメーション制作など幅広いクリエイティブ領域に対応しています。
例えば3Dの動画を作って欲しい場合、弊社であれば3DCG×映像制作といったクリエイティブ分野の掛け合わせで対応することができます。
クリエイティビティの掛け合わせで新しい価値を生み出す企業。
クライアント様の新しい価値を創造することを目指しています。",Fiom合同会社,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/studiofiom,MEOハブ候補,https://fiom-llc.studio.site/
,石川県金沢市のWeb制作会社┃ホームページ制作なら「安くて高品質」なフリーランスへ依頼！UI・UXを意識したデザインで、効果のあるお気に入りのホームページを制作します！楽々運用で高い満足度☆制作実績公開中！コーポレートサイト・ランディングページ・ポータルサイト・プロフィールサイト,UNIxy,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/unixy,MEOハブ候補,https://unixy.jp/works/
,福岡を拠点に全国各地、世界各国に向けたウェブメディア作成をしております。日本国内はもちろん、海外へ向けたメディア作成に力を入れております。,株式会社Fab,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/fukuokab,MEOハブ候補,https://fukuokab.com/
,"成果報酬でBtoBのSEOを支援しているandmedia株式会社の代表です。
『SEO＝ROIの合わない施策』という常識を壊すため、成果報酬で仕事をしています。
成果にコミットするため、10社限定で代表自ら全てのプロジェクトの進行。",andmedia株式会社,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/andmedia,MEOハブ候補,https://andmedia.co.jp/blog/category/support/
,"AnyOneは、EC領域に特化した、今まさに現場の最前線で活躍し豊富な経験とノウハウがある、即戦力人材の力を借りられる課題解決型サービス。

自社EC、モール型EC関わらず、戦略設計、サイト制作、越境EC、WEBマーケティング、SNS運用、業務自動化、CRMなど幅広い領域での活動が可能。

ECコンサルタントを雇用常駐している会社組織体の運営ではなく、実際に実務をこなす即戦力人材とのネットワークを構築し、必要な時に初めて人材がアサインするため、余計な間接コストがかからず、コストパフォーマンスが高い。",アユース株式会社,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/ayouth,MEOハブ候補,https://ayouth.co.jp/
,SETOのホームページ制作は、データを分析するところからはじまります。データを分析し、設計、制作すれば、ホームページはぐっと成功に近づきます。ホームページの公開後も無料コンサルティングでしっかりサポートします。,SETO,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/seto-inc,MEOハブ候補,https://seto-web.com/works/
,自社メディア運用で培っているノウハウをクライアントに還元するマーケティングコンサルティングカンパニー。自社メディアで実現できたことベースにクライアントに確かなノウハウと内製化に向けたチーム作りを支援している。,合同会社Radineer,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/radineer,MEOハブ候補,https://radineer.asia/
,ホームページ制作、SEO対策、Webコンサルティングを提供している会社。SEO対策は20万件近くのサイト傾向を分析したデータをもとに実施。Webコンサルティングは初期費用8万円から提供しており、200社の実績を持つ。また、ホームページ制作・運用に関する研修サービスを提供している。,合同会社ディバイスネット,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/device-net,MEOハブ候補,http://www.device-net.com/jisseki.htm
,"PRプロダクションとして、企業様の広報全般を戦略立案からアウトプット(web、動画、SNS、イベント、グラフィック等）まで、ワンストップでご提供している会社です。お客様の広報課題に寄り添いながら、伴奏していく運用型のスタイルを得意としております。
お気軽にお問合せ頂けますと幸いです。",株式会社ベートーベン,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/beethoven,MEOハブ候補,https://beethoven.co.jp/works_news/
,"自社サービスで培った、エンジニアリング、デザイン、クリエイティブ力を生かし、コンセプト立案から、写真・映像コンテンツ制作、SNS運用まで一貫したサポートが可能です。
また、ECサイトだけでなく、ランディングページ、コーポレートサイトの開発も可能です。
アパレル、フィットネス、スポーツが主な領域ですが、それ以外のご相談も気兼ねなくご相談くださいませ。",株式会社フィットネスラボ,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/fitnesslab,MEOハブ候補,https://koukitomoyama.me/
,新潟県十日町市にあるwebデザイン事務所。フリーランスでホームページ制作を請け負っており、個人事務所ならではの迅速な対応を強みとする。ホームページは、個人から企業まで多様な制作実績があり、十日町市だけでなく魚沼市や南魚沼市などの地域にも対応。公開後のアフターフォローも含め、総合的にサポート。,More⁺Design,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/moreplus-design,MEOハブ候補,https://moreplus-design.com/
,WebCrest（ウェブクレスト）は福岡を拠点にWebコンサルとWeb開発・制作を行っている会社です。お客様とご一緒に何かを「つくる」会社です。,株式会社ウェブクレスト,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/webcrest,MEOハブ候補,https://www.webcrest.jp/
,"★　忘れられない×高品質　★
運営会社：株式会社リグロス
はじめまして。Wevies（ウェビーズ）といいます。
2020/06月始動のWEB制作プロ集団です！
事業部発足から半年で11件実績！
高品質かつリーズナブルな価格で
最速のHP制作をお約束します。",株式会社リグロス,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/reglos,MEOハブ候補,https://wevies.net/
,神奈川県横須賀市に本社を置く制作会社。CMSを用いたホームページ制作を主に提供。WordPressやMovable Type、EC-CUBEなど広く使われているCMSを用い、格安なプランからオリジナルデザインのプランまで、目的・予算に応じた制作プランを用意している。,株式会社ブルーダイヤモンド,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/bluediamond,MEOハブ候補,http://bluediamond.jp/portfolio/
,小田原地域の実績が豊富な制作会社。ホームページ制作のほかポスターやチラシ、パンフレット、カタログなど紙媒体の制作も提供している。企画・コピー・ワークショップ等を通じたブランディングも対応可能。,デザインこねこ株式会社,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/designkoneko,MEOハブ候補,https://designkoneko.com/
,介護施設・老人ホーム・高齢者住宅の営業コンサルティング、運営サポートを行う神奈川県藤沢市のホームページ制作会社。施設の入居率アップのためのホームページ制作やランディングページ制作、SEO対策を提供する。ポータルサイト「神奈川高齢者住宅相談室」を自社運営しており、クライアントの施設情報を無料で掲載可能。,ベルズスタイル,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/bells-style,MEOハブ候補,https://web.bells-style.com/works/index.html
,"Webに関する施策を総合的にサポートする神奈川県藤沢市のホームページ制作会社。楽天クラウドを利用した5ページ構成の制作費50,000円の格安プランを提供。クライアントの9割以上がサービスを継続して利用しており、高いリピート率を誇る。自社でホームページを更新できるCMSの導入にも格安で対応。ほか、サーバ移設やドメインの管理などのアフターフォローも充実。",株式会社アーティエイト,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/artieate,MEOハブ候補,http://www.artieate.com/portfolio_web/
,"湘南という独自のカルチャーを持つエリアからクリエイティブを発信する、神奈川県藤沢市の制作会社。
CMS・SEOからユーザビリティやモバイルファーストといった最新のトレンドまでを取り入れたサイト制作を行う。集客につながる機能設計と制作スキルに強みを持っており、コーディングに際してはSEO内部対策を施し、サイト公開時から検索エンジンに評価されやすい構造となっている。",株式会社マーべリックス,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/mavericks09,MEOハブ候補,https://mavericks09.com/works/
,"地域密着型で、地元の企業との制作実績を多く持つ神奈川県相模原市の制作会社。
ロゴ・パンフレットからWebサイトの制作まで幅広くサポートする。",株式会社KOZAKIKAKU,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/kozakikaku,MEOハブ候補,http://kozakikaku.com/works/works-cat/website
,"弊社はWEBサービス開発、アプリ開発を中心に受託での開発・制作を行っております。
システム開発をスムーズにかつクオリティの高いものに仕上げるために、私たちはコミュニケーションを特に重視した開発を行なっています。
私たちが掲げるのは「コミュニケーション」＋「開発力」です。教育事業も担っている経験を活かし、ITで難しく不明確なことでも、腹落ちするまで“わかりやすく”伝えながら開発サポートを行います。
GeekHiveは開発だけで終わらない、ビジネススキルを持つエンジニアチームです。",GeekHive株式会社,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/geekhive,MEOハブ候補,https://geekhive.co.jp/
,2000年の創業以来300社以上の実績を持つホームページ制作会社。中小企業を中心にSEO対策・CMS構築などに強みを持ち展開。医療機関や大学などの教育機関の実績も多数。,ワン・デザイン工房,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/one-design,MEOハブ候補,https://www.one-design.jp/works/
,広島本社に東京、名古屋、大阪と全国展開する制作会社。医療業界と士業（特に弁護士）の業界に特化したライターが在籍しており、各々の業界の特徴や慣習・専門知識を理解した上でのホームページ制作を得意とする。世界的に注目を浴びている最先端の技術を持つ医療開発メーカーや厚生労働省の管轄する国立療養所のホームページ制作実績を保有する。,有限会社スプール,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/casis-iss,MEOハブ候補,https://spool-net.jp/
,広島県備後エリア［福山市・尾道市・三原市・竹原市・東広島市・瀬戸内エリア近郊］を中心に活動する総合デザイン事務所。名刺・チラシ・ロゴ・パンフレットなど、各種広告印刷物を取り扱う「グラフィックデザイン事業」、ホームページ作成などWEB関連を取り扱う「ウェブデザイン事業」、オリジナル商品の企画制作を行う「ノベルティグッズ・販促ツール事業」など、デザイン＋クリエイティブに関することなら幅広く承る,エムデザイン,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/m-design23,MEOハブ候補,https://www.m-design23.com/
,2014年に広島県福山市で誕生した小さなデザインオフィス。デザインという仕事を通じて人と人とのつながりを大切に、何よりも“ご縁”を大事にと活動。多彩で豊富な実績があり、Webサイトだけでなくポスターやチラシ、パンフレットなども制作。また、既存サイトのメンテナンスやリニューアルにも対応可能。,マルムオフィス,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/malm-office,MEOハブ候補,https://malm-office.com/
,広島県福山市のIT企業として、ホームページ制作、ウェブマーケティング、グラフィックデザイン、システム開発、iOSやAndroidアプリ開発業務と、プロジェクトの企画、マネジメントを行うチーム。,Attracca株式会社,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/attracca,MEOハブ候補,https://attracca.co.jp/
,"出版社発のWEBコンテンツ制作・WEBマーケティングのプロ集団。
日本最大級の富裕層向けWEBメディア『幻冬舎ゴールドオンライン』を活用したプロモーションから、
貴社独自のオウンドメディアの開発・運営・会員組織づくり等々を、
圧倒的なコンテンツ制作力・告知力でフルサポートします。",株式会社幻冬舎ゴールドオンライン,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/gentosha-go,MEOハブ候補,https://goldonline.co.jp/services/media_operation/
,日本最大級のアクセス数を持つウェブメディアで培ったSEOマーケティングが強みの制作会社。制作だけでなく、広告運用までワンストップで対応できます。幅広い業界での制作実績があり、上場企業から中小企業までそれぞれの課題に合わせた提案が可能。きれいなWebサイトではなく「何をどう伝えるか」を重視し、成果に繋がるWebサイトをご提案しています。,株式会社ウェブ企画パートナーズ,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/wk-partnersjp,MEOハブ候補,https://wk-partners.co.jp/homepage/works/
,ホームページ制作の経験豊富な代表が立ち上げた制作会社。BtoBマーケティングに特化したサービスも提供している。,株式会社ブライトコア,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/bright-core,MEOハブ候補,https://bright-core.co.jp/work/pastprojects
,One Life JapanはITの第一線を担う企業として WEB/デザイン/SNS/マーケットデータを活用し企業ごとに最適なソリューションを提案しています。“ITを活用したソリューションを提供し、パートナー企業 の売り上げをIT導入前比 +20% 創出する”というミッションの元、高度なデザイン性を追求した WEB開発・最新の技術を搭載したシステム開発 デジタルマーケティングを展開、発信を続けています。,OneLifeJapan Inc.,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/onelifejapan,MEOハブ候補,https://onelifejapan.co.jp/
,東京都江東区に本社を置く制作会社。ホームページ制作、SEO対策を提供している。コンサルティングやSEO対策を通じて、ホームページ制作後の悩みにも対応。特にSEOにおいては内的・外的問わず複数のサービスを提供。美容サロンやネイルサロン・飲食店などの店舗運営経験を持ち、そこでの集客ノウハウを活かしたWebコンサルティングを行う。,マインドジョイン株式会社,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/mindjoin,MEOハブ候補,http://www.mindjoin.com/
,"Delapanは愛知県に拠点を置き、Web制作・アプリ / システム開発・サーバー設定・デザイン制作を行っている事務所です。”見やすい””使いやすい”と思ってもらえるサイト作り・システム開発から始まり、実際に「お問い合わせが増えた！」「売上が上がった！」とお客様に喜んで頂けるのを励みに日々精進をしております。

お客様の要望に細やかに答えるために必要な事業に通じる専門性の高さと技術力がDelapanの強みとなります。

小さな事務所ではございますが、「Delapanに頼んで本当に良かった！」と思って頂けるような対応を心掛けて業務を行っております。",Delapan,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/delapan,MEOハブ候補,https://www.delapan.jp/
,"Paracel Technology Solution株式会社はベトナムと日本に支社を置くITシステム開発会社です。複数の開発チームを持ち、安価で高い品質の開発が可能です。以下に経歴や可能な業務などを記載しておりますので、ご覧ください。
範囲言語・フレームワーク
バックエンド： Java, .Net, Nodejs, PHP, Ruby on Rails, Python, Golang
フロントエンド：ReactJs, VueJs, jQuery, HTML5
スマホアプリ：Android, Swift, React Native, Flutter
クラウド：GCP, AWS, Azure",Paracel Japan株式会社,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/paraceltech,MEOハブ候補,https://paraceltech.com/ja
,Web集客に強い制作会社。脱毛サロンやネイルサロンの実績が多くWebコンサルティングでSEO対策やランディングページの改善を行う。,株式会社ユニティーサービス,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/seo-unity,MEOハブ候補,http://www.seo-unity.com/jisseki/index.html
,新潟県見附市に拠点を構えるホームページ制作会社。店舗向けのホームページ制作を得意としており、地域店舗を支援することを目的としたネットショップサービス「ネットショップサポート」も提供。制作したホームページの効果を最大化するために、同社では自分で更新できるCMSの活用を提唱。,有限会社ファーストネット,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/first-net,MEOハブ候補,https://www.1st-net.co.jp
