company_name,url,address,phone,maps_url,status,source_url,business_description,hub_evidence,recurring_evidence
株式会社ベルウェザー,https://bellwether.click/all-service/design-business/movie-edit/#1,,,,MEOハブ候補,https://web-kanji.com/companies/bellwether,私たちは、YouTube動画制作・編集、サムネイル作成、ロゴ作成、オープニング動画作成、結婚式動画作成、ロゴアニメーション制作、チラシ・フライヤー作成、バナー・ヘッダー作成など、様々な動画から静止画まで含めたデザインを格安で制作する【デザイン事業】や、就職・転職時につまづきがちな様々な問題を解決する、国家資格キャリアコンサルタント保有者による面接練習や応募書類の添削などの【キャリアコンサルタント事業】、大手媒体から地域密着型まで様々な媒体を活用し、企業・店舗の採用問題を解決する【広告代理店事業】の３事業を主軸サービスとした企業でございます。,Web制作会社プロフィール,
有限会社ウルトラワークス,https://www.ultraworks.jp/making/works/index.html,,,,MEOハブ候補,https://web-kanji.com/companies/ultraworks,企業サイトやECサイトを一気通貫で提供できることが強みである静岡県の制作会社。多くの業界のWebサイト制作実績を持つ。,Web制作会社プロフィール,
株式会社Yopaz,https://yopaz.jp/開発実績/,,,,MEOハブ候補,https://web-kanji.com/companies/yopaz,"株式会社Yopaz（ヨパーズ）は、AIソリューション・スマホアプリ開発・システム開発会社です。
日本側とベトナム側を組み合わせたチームでお客様の「想い」をカタチにすることを支援いたします。
日本とベトナムという国境を超えて仕事したら、違和感がないかや、コミューニケーション、品質管理の問題がないか懸念されている方が少なくなくいらっしゃるでしょう。
それらを見極めた上、整ったチーム体制で、幅広い分野での業務経験や知識など最大限に活かし、日本国内で製造した製品質と遜色のないレベルを保証しつつ、70％以上のコスト削減でお客様のニーズを実現しています。",Web制作会社プロフィール,
セーラー広告・東京支社,https://www.saylor.co.jp/company/tokyo.html,,,,MEOハブ候補,https://web-kanji.com/companies/saylor-tokyo,"初めまして。
東京タワーの麓の広告代理店「セーラー広告」です。
首都圏では無名ですが、中四国で70年。結構有名です。
昨年は10を超える広告賞をいただきました。
隠れた名店、かもしれません。

看板メニューは「旬を盛り込んだHP」。
CMやロゴデザイン、イラスト、SNS企画、
キャンペーン立案なども人気です。
新鮮で、うまくて、また頼みたくなる。
そんなメニューを多数用意して、お待ちしています。",Web制作会社プロフィール,
+carna -タスカルナ-,https://carna.style/,,,,MEOハブ候補,https://web-kanji.com/companies/carna,"スマートフォン・タブレット端末の急激な増加等、ホームページ（WEBサイト）を閲覧する方法や場所・時間が、一昔前と比べて飛躍的に向上した現在、自社の情報を訴求させるための手段であるホームページ（WEBサイト）の重要性が常に増しています。

私たちの提供するサービス価格や制作費用などは決して「安い！」と言ってもらえるものではないかもしれません。しかし、提供するサービスにはそれだけの価値があると考えています。

継続的な運用や改善を行うことで、お客様の長期的な成長をサポートし、求めてくださるお客様がいらっしゃる限り、自信を持ってサービスをご提供していきます。",Web制作会社プロフィール,
株式会社デーシーエス,http://www.dcsweb.jp/appli.html,,,,MEOハブ候補,https://web-kanji.com/companies/dcsweb,販売管理システムや顧客管理システムの開発・運用を得意とする山形県の制作会社。サイト制作の実績も多く、コーポレートサイトやECサイトなどに対応している。,Web制作会社プロフィール,
株式会社メディアクラウド,https://mediacloud.co.jp/,,,,MEOハブ候補,https://web-kanji.com/companies/mediacloud,,Web制作会社プロフィール,
AQM   (有)アクアマリーン,https://aqm.jp/works/,,,,MEOハブ候補,https://web-kanji.com/companies/aqm,"AQMは、ユーザー視点からのWebサイト制作を得意としています。

2010年に本格事業化を行い、楽天市場、楽天トラベルなどでショップ制作やサポートを現在も多数行っております。
旅館やホテルなどのホームページ制作を中心に様々なコーポレートサイトや医療関連のサイト制作に携わり、今までに約400件以上の制作に携わりました。

AQMの特徴としまして、Wordpressによる構築の場合、誰でも簡単に更新ができるシステムを搭載して制作を行い、WEB担当者がご自身で簡単に更新ができるシステムを標準搭載して制作します。",Web制作会社プロフィール,
AnyReach,https://anyreach.jp/,,,,MEOハブ候補,https://web-kanji.com/companies/anyreach,,Web制作会社プロフィール,
株式会社Courage,https://courage-pc.jp/,,,,MEOハブ候補,https://web-kanji.com/companies/courage,香川県坂出市に本社を置く企業。ホームページを作成する企業、店舗の良さや強みを あらゆる方向から引き出し、その情報をお客様へ わかりやすく・伝わりやすくするようクライアント様の想いを 「カタチ」にしていく。,Web制作会社プロフィール,
株式会社クロスウォーク,https://crosswalk.co.jp/company/production.php,,,,MEOハブ候補,https://web-kanji.com/companies/crosswalk,"大阪府大阪市を拠点に多様なWeb集客サービスを扱う会社。SEO対策だけでなく、MEO対策やリスティング広告、企業へのマナー・マネジメント研修など、幅広い事業を展開している。同社のSEO対策は、月額15,000円（税別）から依頼が可能。
初期費用なしで開始することができ、上位表示が実現した日数だけ料金が発生する成果報酬型のプランを提供している。
また、SEO対策においてペナルティとされるスパムリンクによる施策は展開せず、適切なリンク設置を実行。同時に5つのキーワードを対策をすることで、自然な流入を狙っている。",Web制作会社プロフィール,
Jin System,http://www.jin-web.com/webdesign_samp01.php,,,,MEOハブ候補,https://web-kanji.com/companies/jin-system-web,鹿児島県霧島市隼人町に本社を置くホームページ制作会社。「地元に密着したサービス」がモットー。パソコンサポートやパソコン指導も展開。,Web制作会社プロフィール,
有限会社ジャプロ,http://www.japro.net/works/,,,,MEOハブ候補,https://web-kanji.com/companies/japro,「JAPRO SITE MAKER 7」という自社開発のCMSを利用したサイト構築を得意としており、500を超える実績を持つ。「JAPRO SITE MAKER7」は、行政向けに特化したCMSで「見たまま編集機能」、「稟議決裁対応機能」など便利な機能を搭載。多種多様な業界のサイト制作実績を持ち、特に観光・行政に関する実績を多く持つ,Web制作会社プロフィール,
株式会社フォーバル,http://www.webadvisors.jp/case,,,,MEOハブ候補,https://web-kanji.com/companies/webadvisors,"Webコンサルティング、ホームページ制作、集客支援を提供する制作会社。
9,000社以上の制作実績を持ち、ホームページ公開後も専門のアドバイザーが支援を実施。継続的なSEOのほか、リスティング広告の運用支援も提供している。",Web制作会社プロフィール,
株式会社ジャパンユナイテッドオペレーション,https://juo-g.com,,,,MEOハブ候補,https://web-kanji.com/companies/juo-g,"細部に拘った「オリジナルプラン」から安価即納の「テンプレートプラン」まで、お客様のご要望に即して、最適なサイトを作成致します。
リニューアル、新規作成、システム追加など、様々なご要望にお答え致しますので、ぜひ一度ご相談下さい。",Web制作会社プロフィール,
Inagoraホールディングス株式会社,https://www.inagora.com/,,,,MEOハブ候補,https://web-kanji.com/companies/inagora,"東京都港区にあるECコンサルティング会社。中国向け越境ECの自社プラットフォーム「豌豆（ワンドウ）プラットフォーム」を提供。為替リスクのない、元での支払いを円で受け取れる売上管理や、最短3日で日本〜中国間を輸送する流通などで中国での越境ECをサポート。
同社の越境ECプラットフォームでの取り扱いブランド数は3,300、商品数40,000と豊富。東急ハンズ、LOFT、カゴメ、コカ・コーラ、DHC、ミキハウスなど、様々な業種の企業が利用。
さらに、同社の越境ECプラットフォームに出店すると、自動的に複数の中国国内のECアプリで商品を販売することもできる。",Web制作会社プロフィール,
株式会社QWERTY,http://kurasumate.info/works.php,,,,MEOハブ候補,https://web-kanji.com/companies/qwerty,大阪府高槻市に本社を置く制作会社。集客に強みを持つ。SEO観点からのホームページ診断を無料で提供している。ほか、工務店向けの図面管理システム「図面図書館」や不動産向けの自社CMS「くらすメイト」を自社サービスとして提供。,Web制作会社プロフィール,
dream ドリーム,https://st-dream.com/work,,,,MEOハブ候補,https://web-kanji.com/companies/st-dream,大阪府堺市南区に本社を置くホームページ制作会社。WebコンサルティングやSEO対策など集客のサポートを充実して行う。またサイト制作にWordPressを用い、プラグインの保守運用やセキュリティ対策などの運用もサポートする。,Web制作会社プロフィール,
株式会社ラクーンコマース,https://raccoon.ne.jp/,,,,MEOハブ候補,https://web-kanji.com/companies/raccoon,"アパレル・雑貨業界向けBtoB取引のプラットフォームを提供する東京都中央区の会社。越境ECや海外販路の開拓も可能。また自社サービスとして、アパレルメーカーと縫製工場をマッチングするサービス「SDファクトリー」を運営する。
アパレルメーカーや縫製工場・パタンナーが取引相手を見つけるコストを下げることで、アパレル業界の活性化に貢献。",Web制作会社プロフィール,
メディキャスト株式会社,https://wevery.jp/user,,,,MEOハブ候補,https://web-kanji.com/companies/medicast,"期費用0円・月額利用料5,000円の価格で利用できる制作サービス「Wevery!」を提供。集患対策やスマホ対応、無料電話サポートがついており、基本のホームページを簡単に制作可能。
またWevery!はこれまで1,000件以上の医療機関・介護施設の経営支援を行ってきた実績を元に運営されている。病院・クリニックのホームページ制作実績は3年で800件以上。東京・大阪・名古屋を中心に全国のクリニック・歯科に導入実績がある。",Web制作会社プロフィール,
セキ株式会社,https://www.seki.co.jp/,,,,MEOハブ候補,https://web-kanji.com/companies/seki,"常にイノベーションを起こし続ける企業となり、今後もお客さま・地域の皆さまにとって必要とされるセキ株式会社でありたいと願っています。皆さまの期待を超えることで「『顧客満足』から『顧客感動』へ」を実践し、大切なお客さま・地域の皆さまとともに考え、ともに成長していく企業であり続けます。
印刷業を中心に展開するJASDAQ上場企業。",Web制作会社プロフィール,
株式会社スイム,http://www.suimu.net/web/,,,,MEOハブ候補,https://web-kanji.com/companies/suimu,兵庫、大阪、東京、福岡と、西日本を中心に展開するホームページ制作会社。ホームページの企画・構築からリスティング広告運用代行、サイト運用支援まで、一貫してサポートする体制を整えている。GoogleやYahoo!JAPAN、Twitterなど主要メディアの各種広告の運用に強い。ほか、電車やバス、駅など交通機関のものから、ラジオや新聞広告とネット以外の広告媒体も得意。,Web制作会社プロフィール,
株式会社アックスコンサルティング,https://www.accs-c.co.jp/webmarketing/jisseki.html,,,,MEOハブ候補,https://web-kanji.com/companies/accs-c,"会計事務所ホームページ制作600件以上の実績を持つ東京都渋谷区の会社。Web支援の実績としては2,800件以上で、培ったノウハウを活かしたサービス提供が強み。会計事務所をはじめとした士業に絞ったマーケティングが可能なので、施策の質を高めることができる。
また、会計事務所の経営戦略を30年以上サポートしてきた経験のなかから、メールマガジンを重要視し、メルマガ配信サービスを提供。850件以上導入された実績を持つメルマガ配信サービスを用い、既存顧客を囲い込みつつ、新規顧客を獲得することを支援している。",Web制作会社プロフィール,
スパークジャパン株式会社,https://www.sparkjapan.co.jp/works/,,,,MEOハブ候補,https://web-kanji.com/companies/sparkjapan,宮崎県宮崎市に本社を置く制作会社。ホームページ・ECサイトの制作・運営、システム開発、アプリ開発、インフラ構築などを提供。宮崎大学やテレビ宮崎、宮崎空港など地元企業・団体を中心に数多く担当。採用サイトを活用した人材マッチングを推奨しており、「共感型採用Webサイトパッケージサービス」と称したプランを用意。,Web制作会社プロフィール,
株式会社ウィスト,http://wist-inc.com/works/works.html,,,,MEOハブ候補,https://web-kanji.com/companies/wist-inc,"茨城県つくば市のホームページ制作会社。ホームページ制作とリリース後のプロモーションを提供する制作会社。自社で地域ポータルサイト「ハロー！つくば」を運営しており、23,000円からポータルサイト上にページを設置するプランを提供。またテンプレートを利用した格安プランも提供しており、49,000円でCMSを使用した8ページ構成のホームページを持つことが可能。",Web制作会社プロフィール,
OPS株式会社,https://www.op-s.co.jp/,,,,MEOハブ候補,https://web-kanji.com/companies/op-s,中小企業のweb制作から動画制作までワンストップでおこなっています。「デザインを新しくしたいお客様」や「現在の制作会社に不満のあるお客様」、「これからwebサイトをご検討のお客様」は創業から15年～の実績のある弊社にご相談ください。,Web制作会社プロフィール,
サンライトウェブ,http://www.sls-web.com/,,,,MEOハブ候補,https://web-kanji.com/companies/sls-web,滋賀県・京都府・大阪府を中心に低価格での新規ホームページ制作、ホームページリニューアル、ショッピングカート開設・運営、その他ホームページに関わる全般のお手伝いさせて頂いております。 お客様のご意見を大切にし、テンプレートなどは一切使わず、ご予算に合わせた料金で全てオリジナル・デザインでの制作を行っております。,Web制作会社プロフィール,
